year,metric,value,scenario_id,scenario_name,scenario_category,category
14,initial_capex_usd,0.0,bear_market,Bear Market,Market,Investment
15,initial_capex_usd,0.0,bear_market,Bear Market,Market,Investment
1,sustaining_capex_usd,0.0,bear_market,Bear Market,Market,Investment
2,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
3,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
4,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
5,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
6,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
7,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
8,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
9,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
10,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
11,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
12,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
13,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
14,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
15,sustaining_capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
1,capex_usd,170000000.0,bear_market,Bear Market,Market,Investment
2,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
3,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
4,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
5,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
6,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
7,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
8,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
9,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
10,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
11,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
12,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
13,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
14,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
15,capex_usd,10000000.0,bear_market,Bear Market,Market,Investment
1,working_capital_investment_usd,205895310.92898986,bear_market,Bear Market,Market,Working Capital
2,working_capital_investment_usd,10197569.009970546,bear_market,Bear Market,Market,Working Capital
3,working_capital_investment_usd,20221172.13985291,bear_market,Bear Market,Market,Working Capital
4,working_capital_investment_usd,7166721.703661919,bear_market,Bear Market,Market,Working Capital
5,working_capital_investment_usd,-344702.8687629998,bear_market,Bear Market,Market,Working Capital
6,working_capital_investment_usd,-1808542.340435028,bear_market,Bear Market,Market,Working Capital
7,working_capital_investment_usd,-2042199.405322969,bear_market,Bear Market,Market,Working Capital
8,working_capital_investment_usd,-2100368.1764627695,bear_market,Bear Market,Market,Working Capital
9,working_capital_investment_usd,-2134944.283360839,bear_market,Bear Market,Market,Working Capital
10,working_capital_investment_usd,-2166513.6665461957,bear_market,Bear Market,Market,Working Capital
11,working_capital_investment_usd,-2197844.4861759245,bear_market,Bear Market,Market,Working Capital
12,working_capital_investment_usd,-2229310.3304280937,bear_market,Bear Market,Market,Working Capital
13,working_capital_investment_usd,-2260963.4477824867,bear_market,Bear Market,Market,Working Capital
14,working_capital_investment_usd,-2292812.977863729,bear_market,Bear Market,Market,Working Capital
15,working_capital_investment_usd,-2324862.275699109,bear_market,Bear Market,Market,Working Capital
1,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
2,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
3,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
4,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
5,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
6,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
7,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
8,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
9,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
10,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
11,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
12,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
13,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
14,working_capital_release_usd,0.0,bear_market,Bear Market,Market,Working Capital
15,working_capital_release_usd,-221577709.5236351,bear_market,Bear Market,Market,Working Capital
1,working_capital_delta_usd,205895310.92898986,bear_market,Bear Market,Market,Working Capital
2,working_capital_delta_usd,10197569.009970546,bear_market,Bear Market,Market,Working Capital
3,working_capital_delta_usd,20221172.13985291,bear_market,Bear Market,Market,Working Capital
4,working_capital_delta_usd,7166721.703661919,bear_market,Bear Market,Market,Working Capital
5,working_capital_delta_usd,-344702.8687629998,bear_market,Bear Market,Market,Working Capital
6,working_capital_delta_usd,-1808542.340435028,bear_market,Bear Market,Market,Working Capital
7,working_capital_delta_usd,-2042199.405322969,bear_market,Bear Market,Market,Working Capital
8,working_capital_delta_usd,-2100368.1764627695,bear_market,Bear Market,Market,Working Capital
9,working_capital_delta_usd,-2134944.283360839,bear_market,Bear Market,Market,Working Capital
10,working_capital_delta_usd,-2166513.6665461957,bear_market,Bear Market,Market,Working Capital
11,working_capital_delta_usd,-2197844.4861759245,bear_market,Bear Market,Market,Working Capital
12,working_capital_delta_usd,-2229310.3304280937,bear_market,Bear Market,Market,Working Capital
13,working_capital_delta_usd,-2260963.4477824867,bear_market,Bear Market,Market,Working Capital
14,working_capital_delta_usd,-2292812.977863729,bear_market,Bear Market,Market,Working Capital
15,working_capital_delta_usd,-223902571.7993342,bear_market,Bear Market,Market,Working Capital
1,free_cash_flow_usd,-690156727.4394279,bear_market,Bear Market,Market,Cash Flow
2,free_cash_flow_usd,-331658418.8218492,bear_market,Bear Market,Market,Cash Flow
3,free_cash_flow_usd,-350876750.6454915,bear_market,Bear Market,Market,Cash Flow
4,free_cash_flow_usd,-327126890.8550973,bear_market,Bear Market,Market,Cash Flow
5,free_cash_flow_usd,-298919584.70163584,bear_market,Bear Market,Market,Cash Flow
6,free_cash_flow_usd,-275329222.5121832,bear_market,Bear Market,Market,Cash Flow
7,free_cash_flow_usd,-253158097.8391214,bear_market,Bear Market,Market,Cash Flow
8,free_cash_flow_usd,-231569951.87196863,bear_market,Bear Market,Market,Cash Flow
9,free_cash_flow_usd,-210442764.88175213,bear_market,Bear Market,Market,Cash Flow
10,free_cash_flow_usd,-189762025.13165155,bear_market,Bear Market,Market,Cash Flow
11,free_cash_flow_usd,-169528099.72485217,bear_market,Bear Market,Market,Cash Flow
12,free_cash_flow_usd,-149743416.98967174,bear_market,Bear Market,Market,Cash Flow
13,free_cash_flow_usd,-130410716.45409158,bear_market,Bear Market,Market,Cash Flow
14,free_cash_flow_usd,-111532810.40373665,bear_market,Bear Market,Market,Cash Flow
15,free_cash_flow_usd,128465158.14450279,bear_market,Bear Market,Market,Cash Flow
1,discounted_fcf_usd,-621762817.512998,bear_market,Bear Market,Market,Valuation
2,discounted_fcf_usd,-269181412.8900651,bear_market,Bear Market,Market,Valuation
3,discounted_fcf_usd,-256558055.97086596,bear_market,Bear Market,Market,Valuation
4,discounted_fcf_usd,-215488615.4820034,bear_market,Bear Market,Market,Valuation
5,discounted_fcf_usd,-177394224.52389857,bear_market,Bear Market,Market,Valuation
6,discounted_fcf_usd,-147202245.72359052,bear_market,Bear Market,Market,Valuation
7,discounted_fcf_usd,-121935727.10932966,bear_market,Bear Market,Market,Valuation
8,discounted_fcf_usd,-100484337.86370464,bear_market,Bear Market,Market,Valuation
9,discounted_fcf_usd,-82267289.7625287,bear_market,Bear Market,Market,Valuation
10,discounted_fcf_usd,-66831239.91217799,bear_market,Bear Market,Market,Valuation
11,discounted_fcf_usd,-53788437.33263324,bear_market,Bear Market,Market,Valuation
12,discounted_fcf_usd,-42802781.64306078,bear_market,Bear Market,Market,Valuation
13,discounted_fcf_usd,-33582618.55792171,bear_market,Bear Market,Market,Valuation
14,discounted_fcf_usd,-25875034.80704259,bear_market,Bear Market,Market,Valuation
15,discounted_fcf_usd,26849776.44532166,bear_market,Bear Market,Market,Valuation
1,base_processed_tonnes,150000000.0,operational_stress,Operational Stress,Operations,Operations
2,base_processed_tonnes,150000000.0,operational_stress,Operational Stress,Operations,Operations
3,base_processed_tonnes,150000000.0,operational_stress,Operational Stress,Operations,Operations
4,base_processed_tonnes,148000000.0,operational_stress,Operational Stress,Operations,Operations
5,base_processed_tonnes,146000000.0,operational_stress,Operational Stress,Operations,Operations
6,base_processed_tonnes,144000000.0,operational_stress,Operational Stress,Operations,Operations
7,base_processed_tonnes,142000000.0,operational_stress,Operational Stress,Operations,Operations
8,base_processed_tonnes,140000000.0,operational_stress,Operational Stress,Operations,Operations
9,base_processed_tonnes,138000000.0,operational_stress,Operational Stress,Operations,Operations
10,base_processed_tonnes,136000000.0,operational_stress,Operational Stress,Operations,Operations
11,base_processed_tonnes,134000000.0,operational_stress,Operational Stress,Operations,Operations
12,base_processed_tonnes,132000000.0,operational_stress,Operational Stress,Operations,Operations
13,base_processed_tonnes,130000000.0,operational_stress,Operational Stress,Operations,Operations
14,base_processed_tonnes,128000000.0,operational_stress,Operational Stress,Operations,Operations
15,base_processed_tonnes,126000000.0,operational_stress,Operational Stress,Operations,Operations
1,expanded_tonnes,142337409.6236074,operational_stress,Operational Stress,Operations,Operations
2,expanded_tonnes,148584148.08263385,operational_stress,Operational Stress,Operations,Operations
3,expanded_tonnes,161615851.91736615,operational_stress,Operational Stress,Operations,Operations
4,expanded_tonnes,165624422.50470737,operational_stress,Operational Stress,Operations,Operations
5,expanded_tonnes,164504294.62783024,operational_stress,Operational Stress,Operations,Operations
6,expanded_tonnes,162407336.0220652,operational_stress,Operational Stress,Operations,Operations
7,expanded_tonnes,160172705.85839945,operational_stress,Operational Stress,Operations,Operations
8,expanded_tonnes,157919560.41857696,operational_stress,Operational Stress,Operations,Operations
9,expanded_tonnes,155663941.3581464,operational_stress,Operational Stress,Operations,Operations
10,expanded_tonnes,153407992.17869186,operational_stress,Operational Stress,Operations,Operations
11,expanded_tonnes,151151998.95706695,operational_stress,Operational Stress,Operations,Operations
12,expanded_tonnes,148895999.86096102,operational_stress,Operational Stress,Operations,Operations
13,expanded_tonnes,146639999.98146823,operational_stress,Operational Stress,Operations,Operations
14,expanded_tonnes,144383999.99753058,operational_stress,Operational Stress,Operations,Operations
15,expanded_tonnes,142127999.999671,operational_stress,Operational Stress,Operations,Operations
1,scenario_price_usd_per_lb,3.913670175164541,operational_stress,Operational Stress,Operations,Market
2,scenario_price_usd_per_lb,3.9933950659222437,operational_stress,Operational Stress,Operations,Market
3,scenario_price_usd_per_lb,4.074744022562314,operational_stress,Operational Stress,Operations,Market
4,scenario_price_usd_per_lb,4.157750128729839,operational_stress,Operational Stress,Operations,Market
5,scenario_price_usd_per_lb,4.2424471420127405,operational_stress,Operational Stress,Operations,Market
6,scenario_price_usd_per_lb,4.328869507670591,operational_stress,Operational Stress,Operations,Market
7,scenario_price_usd_per_lb,4.417052372643078,operational_stress,Operational Stress,Operations,Market
8,scenario_price_usd_per_lb,4.5070315998438515,operational_stress,Operational Stress,Operations,Market
9,scenario_price_usd_per_lb,4.598843782745534,operational_stress,Operational Stress,Operations,Market
10,scenario_price_usd_per_lb,4.6925262602618485,operational_stress,Operational Stress,Operations,Market
11,scenario_price_usd_per_lb,4.788117131932914,operational_stress,Operational Stress,Operations,Market
12,scenario_price_usd_per_lb,4.885655273419857,operational_stress,Operational Stress,Operations,Market
13,scenario_price_usd_per_lb,4.985180352315097,operational_stress,Operational Stress,Operations,Market
14,scenario_price_usd_per_lb,5.086732844274655,operational_stress,Operational Stress,Operations,Market
15,scenario_price_usd_per_lb,5.1903540494791445,operational_stress,Operational Stress,Operations,Market
1,scenario_grade,0.0032979999999999997,operational_stress,Operational Stress,Operations,Geology
2,scenario_grade,0.00324853,operational_stress,Operational Stress,Operations,Geology
3,scenario_grade,0.0031998020499999997,operational_stress,Operational Stress,Operations,Geology
4,scenario_grade,0.0031518050192499997,operational_stress,Operational Stress,Operations,Geology
5,scenario_grade,0.00310452794396125,operational_stress,Operational Stress,Operations,Geology
6,scenario_grade,0.003057960024801831,operational_stress,Operational Stress,Operations,Geology
7,scenario_grade,0.0030120906244298033,operational_stress,Operational Stress,Operations,Geology
8,scenario_grade,0.0029669092650633565,operational_stress,Operational Stress,Operations,Geology
9,scenario_grade,0.002922405626087406,operational_stress,Operational Stress,Operations,Geology
10,scenario_grade,0.002878569541696095,operational_stress,Operational Stress,Operations,Geology
11,scenario_grade,0.002835390998570654,operational_stress,Operational Stress,Operations,Geology
12,scenario_grade,0.002792860133592094,operational_stress,Operational Stress,Operations,Geology
13,scenario_grade,0.002750967231588212,operational_stress,Operational Stress,Operations,Geology
14,scenario_grade,0.0027097027231143887,operational_stress,Operational Stress,Operations,Geology
15,scenario_grade,0.002669057182267673,operational_stress,Operational Stress,Operations,Geology
1,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
2,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
3,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
4,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
5,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
6,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
7,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
8,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
9,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
10,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
11,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
12,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
13,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
14,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
15,scenario_recovery,0.80832,operational_stress,Operational Stress,Operations,Metallurgy
1,scenario_net_price_usd_per_lb,3.7041233681579593,operational_stress,Operational Stress,Operations,Commercial
