site_id,period,month_start_date,calendar_year,calendar_month,calendar_quarter,month_label,metric,metric_display_name,metric_group,unit,dashboard_page,display_order,plan_value,actual_value,variance_value,variance_pct,alert_direction,alert_level,alert_flag,badness_score,alert_message,plan_version,data_classification,sample_data_flag
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,172800.0,167310.0,-5490.0,-0.03177083333333333,lower_is_bad,warning,True,0.03177083333333333,Throughput is 3.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.735,0.721,-0.014000000000000012,-0.019047619047619063,lower_is_bad,on_track,False,0.019047619047619063,Head Grade remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,88.5,87.509,-0.9909999999999997,-0.011197740112994346,lower_is_bad,on_track,False,0.011197740112994346,Recovery remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1124.0208,1055.0,-69.02080000000001,-0.06140526936868073,lower_is_bad,critical,True,0.06140526936868073,Copper Production is 6.1% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,4.22,4.259,0.03900000000000059,0.009241706161137581,lower_is_bad,on_track,False,0.0,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,3.9699999999999998,4.011,0.04100000000000037,0.010327455919395559,lower_is_bad,on_track,False,0.0,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,18.375,18.537744306975075,0.1627443069750747,0.008856833032657127,higher_is_bad,on_track,False,0.008856833032657127,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3175200.0,3101550.0,-73650.0,-0.02319538926681784,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,9493501.590078313,8988020.50220171,-505481.087876603,-0.05324495741433096,lower_is_bad,warning,True,0.05324495741433096,Revenue Proxy is 5.3% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,6318301.590078313,5886470.50220171,-431831.087876603,-0.06834607081034424,lower_is_bad,warning,True,0.06834607081034424,EBITDA Proxy is 6.8% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,6226301.590078313,5748470.50220171,-477831.087876603,-0.07674396766100001,lower_is_bad,warning,True,0.07674396766100001,Operating Cash Flow Proxy is 7.7% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,4730301.590078313,4208470.50220171,-521831.087876603,-0.11031666331193986,lower_is_bad,warning,True,0.11031666331193986,Free Cash Flow Proxy is 11.0% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1496000.0,1540000.0,44000.0,0.029411764705882353,higher_is_bad,on_track,False,0.029411764705882353,Sustaining Capex remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-06,2025-06-01,2025,6,2,Jun 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,92000.0,138000.0,46000.0,0.5,higher_is_bad,critical,True,0.5,Working Capital Change is 50.0% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,175200.0,169260.0,-5940.0,-0.033904109589041095,lower_is_bad,warning,True,0.033904109589041095,Throughput is 3.4% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.745,0.731,-0.014000000000000012,-0.018791946308724848,lower_is_bad,on_track,False,0.018791946308724848,Head Grade remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,88.7,87.709,-0.9909999999999997,-0.011172491544532127,lower_is_bad,on_track,False,0.011172491544532127,Recovery remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1157.7478800000001,1085.0,-72.74788000000012,-0.06283568405238636,lower_is_bad,critical,True,0.06283568405238636,Copper Production is 6.3% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,4.25,4.289,0.0389999999999997,0.009176470588235223,lower_is_bad,on_track,False,0.0,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,4.0,4.051,0.051000000000000156,0.012750000000000039,lower_is_bad,on_track,False,0.0,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,18.275,18.7055417700579,0.43054177005789995,0.023559057185110806,higher_is_bad,on_track,False,0.023559057185110806,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3201779.9999999995,3166100.0,-35679.999999999534,-0.011143801260548676,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,9852253.063256955,9335786.561847042,-516466.5014099125,-0.05242115667288586,lower_is_bad,warning,True,0.05242115667288586,Revenue Proxy is 5.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,6650473.063256955,6169686.561847042,-480786.5014099125,-0.07229357924418922,lower_is_bad,warning,True,0.07229357924418922,EBITDA Proxy is 7.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,6604473.063256955,6077686.561847042,-526786.5014099125,-0.07976207887660473,lower_is_bad,warning,True,0.07976207887660473,Operating Cash Flow Proxy is 8.0% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,5152473.063256955,4493686.561847042,-658786.5014099125,-0.12785831062520564,lower_is_bad,warning,True,0.12785831062520564,Free Cash Flow Proxy is 12.8% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1452000.0,1584000.0,132000.0,0.09090909090909091,higher_is_bad,warning,True,0.09090909090909091,Sustaining Capex is 9.1% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-07,2025-07-01,2025,7,3,Jul 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,46000.0,92000.0,46000.0,1.0,higher_is_bad,critical,True,1.0,Working Capital Change is 100.0% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,176000.0,170040.0,-5960.0,-0.03386363636363637,lower_is_bad,warning,True,0.03386363636363637,Throughput is 3.4% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.755,0.751,-0.0040000000000000036,-0.005298013245033117,lower_is_bad,on_track,False,0.005298013245033117,Head Grade remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,88.8,87.909,-0.8909999999999911,-0.010033783783783685,lower_is_bad,on_track,False,0.010033783783783685,Recovery remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1179.9744,1122.0,-57.97440000000006,-0.049131913370324014,lower_is_bad,warning,True,0.049131913370324014,Copper Production is 4.9% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,4.28,4.319,0.0389999999999997,0.009112149532710211,lower_is_bad,on_track,False,0.0,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,4.03,4.0809999999999995,0.05099999999999927,0.012655086848635054,lower_is_bad,on_track,False,0.0,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,18.175,18.47741707833451,0.3024170783345106,0.01663917900052328,higher_is_bad,on_track,False,0.01663917900052328,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3198800.0,3141900.0,-56900.0,-0.017787920470176317,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,10116707.74550848,9725644.357912038,-391063.3875964433,-0.03865520260482605,lower_is_bad,warning,True,0.03865520260482605,Revenue Proxy is 3.9% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,6917907.745508481,6583744.3579120375,-334163.3875964433,-0.04830411157382117,lower_is_bad,on_track,False,0.04830411157382117,EBITDA Proxy remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,6871907.745508481,6491744.3579120375,-380163.3875964433,-0.0553213753262215,lower_is_bad,warning,True,0.0553213753262215,Operating Cash Flow Proxy is 5.5% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,5463907.745508481,5039744.3579120375,-424163.3875964433,-0.07763004196861123,lower_is_bad,on_track,False,0.07763004196861123,Free Cash Flow Proxy remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1408000.0,1452000.0,44000.0,0.03125,higher_is_bad,on_track,False,0.03125,Sustaining Capex remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-08,2025-08-01,2025,8,3,Aug 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,46000.0,92000.0,46000.0,1.0,higher_is_bad,critical,True,1.0,Working Capital Change is 100.0% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,182040.0,172000.0,-10040.0,-0.055152713689299054,lower_is_bad,warning,True,0.055152713689299054,Throughput is 5.5% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.747,0.723,-0.02400000000000002,-0.03212851405622493,lower_is_bad,warning,True,0.03212851405622493,Head Grade is 3.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,88.688,87.025,-1.6629999999999967,-0.018751127548259028,lower_is_bad,warning,True,0.018751127548259028,Recovery is 1.9% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1206.0138349439999,1080.0,-126.01383494399988,-0.10448788504142759,lower_is_bad,critical,True,0.10448788504142759,Copper Production is 10.4% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,4.24,4.15,-0.08999999999999986,-0.021226415094339587,lower_is_bad,on_track,False,0.021226415094339587,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,3.99,3.9030000000000005,-0.08699999999999974,-0.021804511278195424,lower_is_bad,on_track,False,0.021804511278195424,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,18.248,18.81017441860465,0.5621744186046485,0.030807453891092088,higher_is_bad,on_track,False,0.030807453891092088,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3321865.9200000004,3235350.0,-86515.92000000039,-0.026044374482158624,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,10237331.305593187,8953818.46921776,-1283512.8363754265,-0.12537572518280976,lower_is_bad,critical,True,0.12537572518280976,Revenue Proxy is 12.5% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,6915465.385593187,5718468.4692177605,-1196996.9163754266,-0.1730898572450525,lower_is_bad,critical,True,0.1730898572450525,EBITDA Proxy is 17.3% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,6823465.385593187,5534468.4692177605,-1288996.9163754266,-0.18890649304046694,lower_is_bad,critical,True,0.18890649304046694,Operating Cash Flow Proxy is 18.9% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,5459465.385593187,4038468.4692177605,-1420996.9163754266,-0.26028133086533545,lower_is_bad,critical,True,0.26028133086533545,Free Cash Flow Proxy is 26.0% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1364000.0,1496000.0,132000.0,0.0967741935483871,higher_is_bad,warning,True,0.0967741935483871,Sustaining Capex is 9.7% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-09,2025-09-01,2025,9,3,Sep 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,92000.0,184000.0,92000.0,1.0,higher_is_bad,critical,True,1.0,Working Capital Change is 100.0% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,183680.0,176400.0,-7280.0,-0.039634146341463415,lower_is_bad,warning,True,0.039634146341463415,Throughput is 4.0% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.737,0.733,-0.0040000000000000036,-0.005427408412483044,lower_is_bad,on_track,False,0.005427408412483044,Head Grade remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,88.488,87.425,-1.0630000000000024,-0.012012928306663078,lower_is_bad,on_track,False,0.012012928306663078,Recovery remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1197.8811694079998,1128.0,-69.88116940799978,-0.05833731357721858,lower_is_bad,critical,True,0.05833731357721858,Copper Production is 5.8% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,4.2,4.23,0.03000000000000025,0.007142857142857202,lower_is_bad,on_track,False,0.0,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,3.95,3.9830000000000005,0.03300000000000036,0.008354430379746926,lower_is_bad,on_track,False,0.0,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,18.348,18.527210884353742,0.17921088435374344,0.009767325286338753,higher_is_bad,on_track,False,0.009767325286338753,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3370160.6399999997,3268200.0,-101960.63999999966,-0.03025394065488809,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,10066358.804698322,9543449.604327349,-522909.200370973,-0.05194621118878784,lower_is_bad,warning,True,0.05194621118878784,Revenue Proxy is 5.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,6696198.164698322,6275249.604327349,-420948.5603709733,-0.06286381466279947,lower_is_bad,warning,True,0.06286381466279947,EBITDA Proxy is 6.3% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,6512198.164698322,6045249.604327349,-466948.5603709733,-0.0717036780149341,lower_is_bad,warning,True,0.0717036780149341,Operating Cash Flow Proxy is 7.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,5192198.164698322,4681249.604327349,-510948.5603709733,-0.09840698374050993,lower_is_bad,warning,True,0.09840698374050993,Free Cash Flow Proxy is 9.8% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1320000.0,1364000.0,44000.0,0.03333333333333333,higher_is_bad,on_track,False,0.03333333333333333,Sustaining Capex remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-10,2025-10-01,2025,10,4,Oct 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,184000.0,230000.0,46000.0,0.25,higher_is_bad,critical,True,0.25,Working Capital Change is 25.0% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,189840.0,183270.0,-6570.0,-0.03460809102402023,lower_is_bad,warning,True,0.03460809102402023,Throughput is 3.5% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.729,0.714,-0.015000000000000013,-0.020576131687242816,lower_is_bad,warning,True,0.020576131687242816,Head Grade is 2.1% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,88.176,86.84,-1.3359999999999985,-0.015151515151515135,lower_is_bad,warning,True,0.015151515151515135,Recovery is 1.5% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1220.2972911359998,1136.0,-84.29729113599979,-0.06907930694292184,lower_is_bad,critical,True,0.06907930694292184,Copper Production is 6.9% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,4.12,4.061,-0.05900000000000016,-0.014320388349514603,lower_is_bad,on_track,False,0.014320388349514603,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,3.87,3.804,-0.06600000000000028,-0.017054263565891545,lower_is_bad,on_track,False,0.017054263565891545,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,18.421,18.500027282152015,0.07902728215201549,0.004290064717008604,higher_is_bad,on_track,False,0.004290064717008604,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3497042.6399999997,3390500.0,-106542.63999999966,-0.030466497257236668,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,10047041.242370276,9179771.310179472,-867269.9321908038,-0.08632092884553537,lower_is_bad,critical,True,0.08632092884553537,Revenue Proxy is 8.6% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,6549998.602370276,5789271.310179472,-760727.2921908041,-0.11614159610896962,lower_is_bad,critical,True,0.11614159610896962,EBITDA Proxy is 11.6% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
